chinese_name,english_names,english_descriptions,csi_category
翠豆玉米粒,sauteed green peas and sweet corn,[],0
菜肉馄饨汤,pork and vegetable wontons,"['in Superior Broth', '218kcal']",0
白灼芥兰,sauteed chinese broccoli with cream sauce,[],0
什菜芙蓉,mixed vegetable egg foo yung,[],0
西京汤斋,hot and sour soup veg,[],0
上汤水饺,steamed prawn dumpling with chinese chives,[],0
板栗烧鳝段,braised eel with chestnuts,[],0
芫爆散丹,stir-fry beef tripe with coriander; Stewed Sheep Belly,[],0
猪肉虾仁,pork and prawn p kcal,[],0
荷塘焖什菌,stewed assorted mushrooms with lotus root,[],0
魔芋烧鸭,roast duck with konjak,[],0
蒜蓉粉丝蒸龙虾,steamed lobster fillet with garlic and glass vermicelli,[],0
榨菜牛肉,sauteed beef with pickled vegetable,[],0
卤味下锅,shredded pork with smoked,['Tofu and Celery'],0
糖醋鸡块,chicken braised in sweet and sour sauce,[],0
扣碗牛肉,steamed beef in casserole,[],0
蒜蓉炒芥兰,stir fried gai lan with garlic,[],0
干锅带头虾,griddle cooked whole king prawns with shell,[],0
木瓜海虎翅,supreme shark fin soup with papaya,[],0
大千子鸡,painter daqian recipe chicken with dried chilli,"['Chicken, Dried Chilli, Green & Red Pepper']",0
牛肉炒面面脆面,beef chow mein soft crispy,[],0
豉汁芥兰豆腐纯素食,kai lan chinese broccoli and tofu kcal,['in black bean sauce VG'],0
官保鸡丁,gong bao chicken,['Stir fried chicken with cashew nuts Sichuan peppercorns and chilli'],0
主食甜点,main dish and dissert,['and'],0
黑椒肉片,sliced pork in black pepper sauce,[],0
茄汁鸭块汤,duck soup with tomato sauce,[],0
鸭丝火腿汤面,noodle soup with shredded duck and ham,[],0
鱼香芥兰,yuxiang chinese broccoli sauteed with spicy garlic sauce,[],0
竹笋鲜虾饺,prawn and bamboo shoot dumplings har gau,[],0
避风塘焗鱼云,"braised fish head, fishermen’s style",[],0
川椒酱爆和尚鱼,monk fish with chilli sichuan sauce,[],0
凤凰套餐,phoenix set menu a per person,[],0
酥炸凤尾虾件,deep fried crispy butterfly king prawns pcs,[],0
柠檬大虾,k lemon king prawn,[],0
干锅香辣排骨,chilli spare ribs in red il on pot s s,[],0
什锦辣火锅,assorted spicy hotpot,[],0
水果酥,fruit puff pastry,[],0
瑶柱鸡丝烩生翅,braised shark fin with shredded chicken and scallops,[],0
什锦扒牛肉,grilled beef with assorted vegetables,[],0
椒丝豉油,fresh chilli in soya sauce,[],0
樱桃汁煎鸭胸,pan-fried duck breast in cherry sauce,[],0
紫菜虾卷,seaweed rolls stuffed with shrimps,[],0
韭菜炒豆干,sauteed chinese chives with dried tofu,[],0
香叶炸鸡翅膀,fried chicken wings,[],0
醋溜白菜木耳,stir fry chinese leaf and black fungus dry bean curd with chilli pepper,[],0
酸梅鸭,roast duck in plum sauce,[],0
四川酸辣粉肠牛腩猪,sichuan style spicy and sour,"['Vermicellii with Intestine Beef Brisket', 'Trofters']",0
草莓椰香燕窝,coconut water ice nest fermented coconut dried mulberries yoghurt and mochi chilli orange sorbet,[],0
三鲜小笼包,baozi stuffed with three fresh delicacies ,[],0
什菜鸡,stir-fry chicken with assorted vegetables,[],0
烤羊肉串,bbq lamb skewer,[],0
素点心四步曲,steamed vegetarian dim sum platter,['(v)'],0
鱼头砂锅,stewed fish head in casserole ,[],0
鸡汤饭,rice with chicken soup,[],0
鸭松生菜包,minced duck lettuce wrap,[],0
鸡血豆腐,stewed tofu with chicken blood curd,[],0
零吞汤,won ton soup,[],0
水煮鱼片,sliced fish fillets in hot chilli oil,[],0
素干煸四季豆,dry fried green beans,[],0
水煮鲈鱼片,steam yellow croaker with,['THE FICTURES ARE OR REERENCE ONLY SUBJECT TO THE ACTUAL ROUCT'],0
蒜瓣辣子鸡,wok fried chicken dry chilli and carlic in,"['Sichuan Style', 'A52']",0
蒜头酱汁肉片,sliced pork with garlic and mild spicy sauce,[],0
蚝油茄子,sauteed eggplant with oyster sauce,[],0
炸鸡春卷,chicken spring rolls,[],0
红烧肥肠,braised pork intestines,[],0
火腿炒蚕豆,sauteed broad beans with ham,[],0
蛋羹,steamed egg custard,[],0
蟹黄珍珠羹,crab roe thick soup with crab meat ball,[],0
蛤蜊蒸蛋,steamed egg with clams,[],0
芋头扣肉饭,stewed belly pork and yam,['WITH RICE'],0
马拉豉油皇大虾,malaysian king prawns in soya king sauce,[],0
红烧提手,braised pig's feet in hot sauce,[],0
银芽炒鲍丝,sauteed shredded abalone with bean sprouts,[],0
椒丝腐乳炒通菜,sugarsnap peas stir fried ginger sauce garlic oyster sauce,"['Celery stir fried ginger sauce garlic oyster sauce', 'Fine Bean stir fried ginger sauce garlic oyster sauce', 'P54', 'Stir Fried Morning Glory with Chili in']",0
姜汁鲜鱿,fresh squid in ginger sauce,[],0
白粥,rice congee,[],0
斋炸粉果,vegetarian half moon dumpling with vegetables,[],0
姜米炒芥兰,gai lan with ginger g,['(v)'],0
辣炒田螺,stir fried winkle in spicy chilli sauce,[],0
北方水饺猪肉非菜,shanghai dumplings,['Pork prawn Chinese chives dumplings with soya vinegar dressing contains egg'],0
芥兰鲜鱿,sauteed squid with chinese broccoli,[],0
香橙烧鸭,roast duck with orange sauce,[],0
草鱼干烧清蒸水煮酸菜,sauteed with pickled cabbage,[],0
锅鎉鱼块,fried fish peking style in garlic sauce,[],0
蒜蓉炒菠菜,stir fried spinach with garlic,[],0
大虾干扣娃娃菜,poached chinese cabbage with superior dried shrimps in superior stock,[],0
叉烧汤面,char siu and vegetable with noodle,['Soup'],0
椒丝炒通菜,stir fried morning glory with chilli,[],0
五香大排,multi-spiced pork ribs; Spiced Pork Ribs,[],0
酱鸭,duck in brown sauce,[],0
铁板吊烧茄子,sizzling braised aubergine in garlic sauce,[],0
香辣羊腩,hot and spicy lamb brisket,[],0
甜酸醉鸡卷拌粉皮,drunken chicken roll with mung bean noodle,[],0
炒贵刁,chow kwei teow king prawn and char sui pork,[],0
蔬菜沙拉,vegetable salad,[],0
果茶山药,chinese yam with nectar,[],0
香酥羊生菜包,crispy aromatic lamb with lettuce,[],0
香辣牛腩,sichuan spicy beef flank,[],0
罗汉扒大鸭,grilled duck with assorted vegetables,[],0
卤猪舌,marinated pig tongue,[],0
香辣鸭心,spicy duck heart,[],0
蒜茸腰片,sauteed pig kidney with mashed garlic,[],0
串烧猪腩肉,pork belly skewer in caramelized sauce,['Grilled Pork Belly with spices on skewers'],0
香菇扒菜胆,braised green vegetable with chinese mushrooms,[],0
鱼蛋汤河乌冬,flat rice noodle udon soup with fish balls,[],0
帝皇蟹清蒸椒盐香辣,king crab steamed deep fried with dried shallots,"['in Salt and Pepper with dried spicy chilli', 'in Spicy sauce with Sichuan peppercorns']",0
烧辣椒皮蛋,mixed preserved duck egg with bbq pepper,[],0
椒盐田鸡腿,spicy frogs legs with chilli and salt,[],0
鸡汤面,noodles in chicken soup,[],0
香回锅肉,back in the pot pork with smoked tofu,[],0
上海辔饭,"rice in shredded vegetable soup, shanghai style",[],0
杂菜粉丝煲,mixed vegetables and glass vermicelli in clay pot,[],0
奶油焗龙虾,baked lobster with cream,[],0
花椒甲鱼,turtle with sichuan pepper corns,[],0
香蜜炒带子,fried scallops with sweet melon,[],0
椒盐鸡粒,salt and pepper chicken pieces in batter,[],0
锅仔药膳乌鸡,stewed black-boned chicken with chinese herbs,[],0
木耳过油肉,stir-fry boiled pork with black fungus,[],0
炸排骨,barbecued spare ribs,[],0
辔菜什锦,assorted pickles,[],0
豉椒鳗鱼丝,sauteed shredded eel with peppers in black bean sauce,[],0
黑椒牛柳粒,diced beef in black; Beef tenderloin with black pepper sauce,['Pepper Sauce']; Thăn bò xào sốt tiêu đen,0
拌八爪鱼,marinated octopus,[],0
豉油皇煎开边龙虾,grilled fresh lobster with superior soya sauce half each,[],0
干炒鸡肉丝,c deep fried shredded chicken in chilli sauce spicy,[],0
小甜薯,yunnan sweet potato with tamarind and shrimp caramel,[],0
香菜拌木耳八夕于酸味和,sliced whelk with sichuan pepper,['CLOUD EAR FUNGUS WITH CORIANDER'],0
淮山圆肉炖甲鱼,stewed turtle with yam and longan,[],0
干烧桂鱼,dry-braised mandarin fish,[],0
赛海蜇拌火鸭丝,shredded roast duck with white fungus ,[],0
串烧沙嗲虾,satay prawns,[],0
辣子鸡饭,rice topped with chicken and chili and pepper ,[],0
百花酿蟹,deep fried crab claw stuffed with prawn meat,[],0
斋京葱爆鸡,stir fried soya bean strips,['with Spring Onions and Hot Bean Sauce'],0
家常鸡杂饭,rice with chicken giblets,[],0
蟹肉栗米汤,crab meat and sweet corn soup,[],0
枇杷果,loquat-shaped cake,[],0
鲍汁花胶丝炆面,hand pulled soft noodles braised with black truffle and mushroom,[],0
麻辣鸭胗,duck gizzard with chili and hot pepper,[],0
冰鲜多宝鱼清蒸古法蒸,steamed fresh turbot with ginger and spring onion,"['with Shredded Pork and Chinese', 'Mushrooms']",0
红酒烩鸽脯,braised pigeon breast in red wine,[],0
鸡油牛肝菌,braised boletus in chicken oil,[],0
火腩豆腐,braised tofu with roast pork belly,[],0
蚝皇原只南非吉品鲍,whole south african kippin abalone heads,[],0
菜远炒牛肉,stir-fry beef with green vegetable,[],0
一品什锦汤面,noodle soup with assorted vegetables,[],0
芝士番茄鸡扒焗饭,chicken fillet tomato sauce with cheese baked rice,[],0
鸡茸鱼翅,shark fin with minced chicken; Braised Shark Fin with Sliced Chicken,[],0
菜肉馄饨汤面,pork and vegetable wonton,"['Noodle Soup', '425kcal']",0
罗汉斋肠粉,Steamed Vegetarian Rice Roll; vegetable cheung fun,[],0
特色鸡汤米线,house special chicken soup with rice noodle,[],0
所有价格均以英镑显示,all prices shown in gbp,[],0
海鲜炒面河,stir fried seafood noodles,[],0
什才米,vegetarian singapore rice noodles,[],0
香辣蟹肉饺,spicy crab meat dumpling,[],0
石榴露笋川味羊柳粒,sautéed szechuan lamb with pomegranate and asparagus,[],0
荷叶饭,baked rice with seafood and meat wrapped in lotus leaves,[],0
杂会炒河面,mixed meat with ho fun or noodles,[],0
高汤水饺,jiaozi in soup ,[],0
香煎纽西兰牛仔骨,pan-fried new zealand veal chops,[],0
尖椒肉丝,shredded pork with fresh chilli,[],0
香叶椰香啫哩雪糕,pandan and coconut jelly ice cream lolly,[],0
炒河粉,stir-fried rice noodles,[],0
醋溜土豆丝,shredded potato with hot chilli,[],0
栗米豆腐羹,sweet corn and ofu soup,['contains egg'],0
沙嗲串烧鸡串,grilled chicken fillets in skewer skewer,[],0
日式牛柳粒,teriyaki diced beef steak fillet,[],0
菊花乌龙烩鱼肚,stewed fish maw with chrysanthemum and oolong tea,[],0
咸鱼茄粒炒饭,stir-fried rice with salty fish and diced eggplant,[],0
什菜牛肉,stir-fry beef with assorted vegetables,[],0
干拌豌杂面,minced pork yellow peas with house chilli oil,[],0
剁椒蒸豆腐,steam tofu with diced hot red pepper,[],0
苹果咖喱鸡,curry chicken with apple,[],0
肉末酸豆角,sauteed pickled beans with minced pork,[],0
虎皮尖椒肥牛,beef sliced with long green chilli,[],0
三丝木耳,black fungus with cucumber and vermicelli,[],0
豉葱鸭丝炒面,shredded duck with black bean t,['Spring Onion Chow Mein with Crispy or Soft Noodle'],0
蟹肉烩竹笙,crab meat in bamboo fungus soup,[],0
烤馒头,toasted mantou,[],0
燕窝鸽蛋,bird’s nest with pigeon eggs,[],0
干锅豆腐,tofu cooked in hot pan with pork,[],0
酱汁咖喱甜酸沙爹烧汁,sauces curry sweet and sour satay bbq,[],0
香辣蟹,sauteed crab in hot and spicy sauce,[],0
汽锅虫草炖老鸭,stewed duck with aweto in boiler,[],0
如意鳗卷,fried eel rolls,[],0
荠菜鸡片,sauteed sliced chicken with mustard leaves,[],0
黄扒鱼肚,braised fish maw,[],0
葱爆羊肉子然羊肉,spicy casserole with assorted intestines and meat with vegetables,[],0
枣生栗子鸡,"stewed chicken with jujubes, peanuts and chestnuts ",[],0
拌牦牛耳,yak ear,[],0
蒜蓉茭白笋炒肉,stir fried shredded pork with slices of water bamboo,[],0
排骨面,noodles with spare ribs,[],0
酸豆角炒肉末饭,stir feied pork mince with sour beans,[],0
麻酱拌面,noodles served with sesame and peant sauce,[],0
木耳炒山药,sauteed chinese yam with black fungus,[],0
明炉烧鸭半只一只,roast duck in cantonese style half whole,[],0
酥炸墨鱼饼,deep fried cuttlefish cake,[],0
黑椒牛肋骨,ribs with black pepper,[],0
红豆沙圆子,glutinous rice balls stuffed with red bean paste,[],0
葱油泼牙片鱼,steamed turbot with scallion oil,[],0
瑶柱蟹肉炆伊面,conpoy and crab meat braised e fu noodle,[],0
香酥羊腿生菜包,braised lamb shank served with lettuce wrap,"['Please inform your host if you have any allergies food intolerances and or dietary requirements', 'V Vegetarian', 'S Spicy Chef Recommendation']",0
川椒酱爆羊柳,lamb fillet with chilli spicy sichuan sauce,[],0
青椒炒茄子,stir fried green pepper and aubergine,[],0
虾肉蒸饺,prawn and pork jiao zi,"['8pcs 416kcal 4pcs 208kcal', '8pcs 496kcal']",0
台式蛋黄肉,"steamed pork with salted egg yolk, taiwan style",[],0
椒盐茄子,salt and pepper aubergine,[],0
串烧鸡腿肉,chicken skewer in caramelized sauce,['Grilled Chicken with spices on skewers'],0
醉鸡,chicken in rice wine,[],0
大拉皮,tossed clear noodles with sauce,[],0
头盘凉,appetiser cold,[],0
时菜鸡球,chicken with seasonal green,[],0
干锅猪手,dry pot pork shank,[],0
椒盐平菇,salt and pepper oyster mushroom,[],0
净炒芽菜,sautéed beansprouts,[],0
爽脆凉瓜,bitter melon with wasabi,[],0
滑蛋虾球炒河,egg glazed king prawn ho fun noodle,[],0
咕噜或宫保鸡饭面,sweet and sour or,"['NOODLES OR RICE', 'N', 'G']",0
铁板豉椒羊柳,sizzling lamb fillet with green pepper,['t Black Bean Sauce'],0
一品豆腐,steamed tofu stuffed with vegetables,[],0
老虎虾姜葱椒盐香辣麻辣,deep fried tiger prawn in ginger and spring onion,"['Salt and Pepper with Dried Spicy Chilli', 'in Spicy Chilli Sauce with Sichuan Peppercorn']",0
鼓汁青口,mussels with black bean sauce,[],0
沙嗲大虾串,peanut satay king prawn skewers skewers,[],0
烧海参蹄筋,braised sea cucumber and pork tendon,[],0
银丝卷,steamed rolls,[],0
酥炸辣味带子,deep fried spicy scallops in tsing tao beer batter,[],0
鲜虾水饺汤面,prawn ravioli noodle soup,[],0
斋点心及头盘,vegetarian dim sum and starters,[],0
咖喱大虾捞面,curried prawn lao mian noodles,[],0
荷叶糯米鸡,lotus leaf wrapped rice,[],0
干锅田鸡腿,griddle cooked frog's leg with onion & red pepper in chilli sauce,"[""Frog's Leg, Onion, Red Pepper, Chilli""]",0
海天虾饺皇,steamed jiaozi stuffed with shrimp and fungus,[],0
炸鸡球,fried chicken ball,[],0
辣子带头虾,whole king prawns with chilli peppers,[],0
西式炸鸡柳丝,crispy shredded chicken with cantonese sauce,"['Chicken, Cantonese Sauce, Green & Red Pepper']",0
蚝油牛肉,sliced beef in oyster sauce,[],0
蒜香黑木耳,black fungus with garlic,[],0
炝锅面,noodle soup,[],0
红烧乌参,braised sea cucumber with soy sauce,[],0
日本饺子肉菜,japanese dumplings meat veg,[],0
白灵菇扣鸭掌,mushroom with duck webs,[],0
拔丝山药,chinese yam in hot toffee,[],0
千丝和牛卷,kataifi wagyu beef roll,[],0
花蟹蒸蛋,steamed blue crab with egg,[],0
扇形鱼糕,fan-shaped fish paste,[],0
香菇青瓜炒鸡蛋,wolfried eggs with mushroom and cucumber,[],0
京味什锦甜食,"traditional assorted sweets, beijing style",[],0
椒盐鲈鱼片,salt and pepper sliced sea bass,[],0
麻辣海蜇瓜丝,spicy jellyfish and cucumber,[],0
白果煲老鸭,duck with gingko in casserole,[],0
皇朝会叉烧,honey roasted barbecued pork,"['Please inform your host if you have any allergies food intolerances and or dietary requirements', 'V Vegetarian', 'S Spicy Chef Recommendation']",0
咖喱鸡,chicken curry,[],0
樱花虾干鸡粒炒饭,hong kong fried rice with prawn and diced roasted duck,[],0
黑松露炒菌皇,sautéed assorted wild mushrooms topped with,['Shaved Black Truffles V'],0
烧味双拼,roast meat double combo; Duo Combination Barbecue Specialties,; [],0
避风塘智利鲈鱼,chilean seabass with chilli and garlic,[],0
辣蟹鲜肉包,chilli crab and pork buns,"['3pcs 384kcal', 'pc 128kcal', 'Filled with Singaporean style', 'sweet and spicy chilli sauce', 'succulent crab meat and', 'prime British pork Each bun is', 'handmade daily in house with', 'Taiwanese flour and steamed in', 'traditional bamboo baskets']",0
豆腐粉丝杂菜煲,assorted vegetables casserole with glass vermicelli,['P51'],0
鸡丝炒乌冬,chicken stir fried udon noodle,[],0
白扒鱼肚,braised fish maw in cream sauce,[],0
五香鸭子,multi-flavored duck,[],0
萝卜干腊肉,sauteed cured pork with pickled turnip,[],0
辣白菜,Spicy cabbage; korean style kimichi,[],0
铁板水晶粉,pork mints with crystals,['Rice Threads Noodles'],0
剁椒包菜粉丝唐辛子炒,stir fried cabbage slivers with bean thread noodles in salted chilli sauce,[],0
南瓜海鲜羮,assorted seafood with pumpkin soup,[],0
水煮鲤鱼,spicy hot poached carp in chilli oil,[],0
糖醋排骨骨付豚黒酢炒,man and wife offal slices,['SWEET AND SOUR SPARE RIBS'],0
素炸酱面,zha jiang noodles without pork,['Sweet and savoury noodles with carrots beans sprout cucumbers and yellow bean sauce'],0
牛腩汤河,stewed beef brisket soup with ho fun noodles,[],0
排骨蛋炒饭,pork chop and egg fried rice,"['965kcal', 'Vegan']",0
笋尖鲜虾饺,steamed jiaozi with shrimp and bamboo shoots,[],0
泰式墨鱼饼,thai style squid cakes contains pork,[],0
黑蒜梅子蒜香蒸中虾,steamed king prawns with black garlic and plum,[],0
酸菜,pickled vegetables,[],0
豆酱炒珍宝蟹,sauteed jumbo crab with soy bean paste,[],0
锅仔鱼肚浸围虾,stewed fish maw with shrimps,[],0
